Periodo;Tipo;Soporte;Programa;Importe;Origen
2022;Televisión;8 Madrid;El Escaparate;3;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Televisión;8 Madrid;El Escaparate;3;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Televisión;8 Madrid;Cine Martes;3;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Televisión;8 Madrid;Cine Sabado;3;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Televisión;8 Madrid;Tarde;168;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Televisión;8 Madrid;Prime Time;407;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Televisión;8 Madrid;Tarde;86;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Televisión;8 Madrid;Prime Time;182;LOTE 1_Seguridad en el Trabajo.xlsx
2023;Televisión;8 Madrid;Prime Time;8;LOTE 1_Acreditación Competencias.xlsx
2023;Televisión;8 Madrid;Resto Día;6;LOTE 1_Acreditación Competencias.xlsx
2023;Televisión;8 Madrid;Prime Time;4;LOTE 1_Acreditación Competencias.xlsx
2023;Televisión;8 Madrid;Resto Día;3;LOTE 1_Acreditación Competencias.xlsx
2023;Televisión;8 Madrid;Prime Time;143;LOTE 1_Acreditación Competencias.xlsx
2023;Televisión;8 Madrid;Resto Día;76;LOTE 1_Acreditación Competencias.xlsx
2023;Televisión;8 Madrid;Prime Time;8;LOTE 1 Arco Verde.xlsx
2023;Televisión;8 Madrid;Resto Día;3;LOTE 1 Arco Verde.xlsx
2023;Televisión;8 Madrid;Prime Time;8;LOTE 1 Arco Verde.xlsx
2023;Televisión;8 Madrid;Resto Día;3;LOTE 1 Arco Verde.xlsx
2023;Televisión;8 Madrid;Prime Time;143;LOTE 1 Arco Verde.xlsx
2023;Televisión;8 Madrid;Resto Día;113;LOTE 1 Arco Verde.xlsx
2023;Televisión;8 Madrid;Prime Time;8;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Televisión;8 Madrid;Resto Día;6;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Televisión;8 Madrid;Prime Time;4;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Televisión;8 Madrid;Resto Día;3;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Televisión;8 Madrid;Prime Time;285;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Televisión;8 Madrid;Resto Día;227;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Televisión;8 Madrid;Prime Time;4;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Televisión;8 Madrid;Resto Día;3;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Televisión;8 Madrid;Prime Time;4;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Televisión;8 Madrid;Resto Día;3;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Televisión;8 Madrid;Prime Time;86;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Televisión;8 Madrid;Resto Día;45;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Televisión;8 Madrid;El Escaparate;19;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;El Escaparate;15;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;El Escaparate;15;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Cine M & X;56;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Cine Sabado;19;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Cine Domingo;19;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Viajar De Cine;19;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Viajar De Cine;15;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Tarde;152;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Prime Time;369;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Tarde;130;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Prime Time;275;LOTE 1 Turismo de Otoño.xlsx
2023;Televisión;8 Madrid;Prime Time;8;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Televisión;8 Madrid;Resto Día;6;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Televisión;8 Madrid;Prime Time;8;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Televisión;8 Madrid;Resto Día;6;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Televisión;8 Madrid;Prime Time;8;LOTE 1 Veranea en Madrid.xlsx
2023;Televisión;8 Madrid;Resto Día;6;LOTE 1 Veranea en Madrid.xlsx
2023;Televisión;8 Madrid;Prime Time;8;LOTE 1 Veranea en Madrid.xlsx
2023;Televisión;8 Madrid;Resto Día;6;LOTE 1 Veranea en Madrid.xlsx
2023;Televisión;8 Madrid;Prime Time;171;LOTE 1 Veranea en Madrid.xlsx
2023;Televisión;8 Madrid;Resto Día;91;LOTE 1 Veranea en Madrid.xlsx
2024;Televisión;8 Madrid;Prime Time;12;LOTE 1 Cuenta Digital.xlsx
2024;Televisión;8 Madrid;Resto Día;6;LOTE 1 Cuenta Digital.xlsx
2024;Televisión;8 Madrid;Prime Time;209;LOTE 1 Cuenta Digital.xlsx
2024;Televisión;8 Madrid;Resto Día;183;LOTE 1 Cuenta Digital.xlsx
2024;Televisión;8 Madrid;Prime Time;4;LOTE 1_Plan Empleo Joven.xlsx
2024;Televisión;8 Madrid;Resto Día;3;LOTE 1_Plan Empleo Joven.xlsx
2024;Televisión;8 Madrid;Prime Time;8;LOTE 1_Plan Empleo Joven.xlsx
2024;Televisión;8 Madrid;Resto Día;3;LOTE 1_Plan Empleo Joven.xlsx
2024;Televisión;8 Madrid;Prime Time;399;LOTE 1_Plan Empleo Joven.xlsx
2024;Televisión;8 Madrid;Resto Día;318;LOTE 1_Plan Empleo Joven.xlsx
2024;Televisión;8 Madrid;Prime Time;4;LOTE 1_Formacion Profesional.xlsx
2024;Televisión;8 Madrid;Resto Día;3;LOTE 1_Formacion Profesional.xlsx
2024;Televisión;8 Madrid;Prime Time;8;LOTE 1_Formacion Profesional.xlsx
2024;Televisión;8 Madrid;Resto Día;3;LOTE 1_Formacion Profesional.xlsx
2024;Televisión;8 Madrid;Prime Time;120;LOTE 1_Formacion Profesional.xlsx
2024;Televisión;8 Madrid;Resto Día;71;LOTE 1_Formacion Profesional.xlsx
2024;Televisión;8 Madrid;Prime Time;16;LOTE 1 Nueva Teleasistencia.xlsx
2024;Televisión;8 Madrid;Prime Time;249;LOTE 1 Nueva Teleasistencia.xlsx
2024;Televisión;8 Madrid;Resto Día;199;LOTE 1 Nueva Teleasistencia.xlsx
2024;Televisión;8 Madrid;Prime Time;12;LOTE 1_Plan Alquila.xlsx
2024;Televisión;8 Madrid;Resto Día;6;LOTE 1_Plan Alquila.xlsx
2024;Televisión;8 Madrid;Prime Time;209;LOTE 1_Plan Alquila.xlsx
2024;Televisión;8 Madrid;Resto Día;167;LOTE 1_Plan Alquila.xlsx
2024;Televisión;8 Madrid;Mañana;61;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Tarde;212;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Prime Time;517;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Mañana;36;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Tarde;109;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Prime Time;231;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Mañana;14;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Tarde;89;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Prime Time;172;LOTE 1_Prevención Adicciones.xlsx
2024;Televisión;8 Madrid;Prime Time;8;LOTE 1 Patrimonio Mundial Local.xlsx
2024;Televisión;8 Madrid;Resto Día;13;LOTE 1 Patrimonio Mundial Local.xlsx
2024;Televisión;8 Madrid;Prime Time;8;LOTE 1 Patrimonio Mundial Local.xlsx
2024;Televisión;8 Madrid;Resto Día;6;LOTE 1 Patrimonio Mundial Local.xlsx
2024;Televisión;8 Madrid;Prime Time;957;LOTE 1 Patrimonio Mundial Local.xlsx
2024;Televisión;8 Madrid;Resto Día;381;LOTE 1 Patrimonio Mundial Local.xlsx
2021;Revistas;A Escena;Página Color + Banner;238;LOTE 1 Festival de Otoño.xlsx
2021;Internet;A Escena;;413;LOTE 2 Madrid en Danza.xlsx
2021;Internet;A Escena;;500;LOTE 2_Surge y Dia de la animación.xlsx
2021;Revistas;A Escena;Madrid;477;LOTE 1 Teatros del Canal.xlsx
2022;Revistas;A Escena;Madrid;238;LOTE 1 FestivalOtoño.xlsx
2022;Revistas;A Escena;Madrid;238;LOTE 1 Madrid en Danza.xlsx
2022;Revistas;A Escena;Madrid;238;LOTE 1 Suma Flamenca.xlsx
2022;Revistas;A Escena;Madrid;238;LOTE 1 Surge.xlsx
2022;Revistas;A Escena;Madrid;2145;LOTE 1 Prog Teatro Canal 2022.xlsx
2022;Revistas;A Escena;Madrid;238;LOTE 1 Teatralia.xlsx
2023;Internet;A Escena;;1000;LOTE 2 Convocatorias Aceleradoras.xlsx
2023;Revistas;A Escena;Página Color;1;LOTE 1 FIVE.xlsx
2023;Revistas;A Escena;Pagina Color;1;LOTE 1 Festival Teatralia.xlsx
2023;Revistas;A Escena;Pagina Color;1;LOTE 1 Teatralia Circus.xlsx
2023;Revistas;A Escena;Pagina Color;2;LOTE 1 Programación Teatros del Canal.xlsx
2021;Proximidad;A Voces Carabanchel;Página Color;2754;LOTE 1 Reconoc. y Acredit. de Competencias 1º Ola.xlsx
2021;Proximidad;A Voces Carabanchel;Página Color;2754;LOTE 1 Reconoc. y Acredit. de Competencias 2º Ola.xlsx
2021;Proximidad;A Voces Carabanchel;Página Color;2754;LOTE 1 Nuevoscursosdeformacionprofe.xlsx
2021;Proximidad;A Voces Carabanchel;1/2 Página Color;1676;LOTE 1 Economía Circular.xlsx
2021;Proximidad;A Voces Carabanchel;1/2 Página Color;1676;LOTE 1 COVID Otoño invierno.xlsx
2021;Proximidad;A Voces Carabanchel;1/2 Página Color;1676;LOTE 1 Prevención Violencia.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1708;LOTE 1_Adoptaunpueblo.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2554;LOTE 1_Competencias Profesionales.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1708;LOTE 1- Contra la Violencia.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1708;LOTE 1_Cursos Formación Profesional.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2554;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2554;LOTE 1 Salud Socioemocional.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2554;LOTE 1 Turismo Otoño.xlsx
2022;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2554;LOTE 1_Vacunación Covid 19 + Gripe.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2475;LOTE 1_Acreditación Competencias.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1505;LOTE 1 Campaña Contra la Trata.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1505;LOTE 1 Economia Circular.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1505;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1505;LOTE 1 Residencias Mayores.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2475;LOTE 1 Salud Cardiovascular.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2475;LOTE 1 Turismo de Otoño.xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1505;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2475;LOTE 1 Veranea en Madrid.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1 Centro de crisis 24h.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1 Cuenta Digital.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1_Plan Empleo Joven.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1_Formacion Profesional.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1 Nueva Teleasistencia.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1_Plan Alquila.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;2562;LOTE 1_Prevención Adicciones.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1 Salud Cardiovascular.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1 Trastornos TAC Jovenes.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;3117;LOTE 1 Mad Rural.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;5124;LOTE 1 Patrimonio Mundial Local.xlsx
2024;Proximidad;A Voces Carabanchel;Comillas, Opañel, San Isidro, Buena Vista, Vista Alegre, Abrantes Y Puerta Bonita;1559;LOTE 1_Violencia contra la mujer.xlsx
2021;Proximidad;A21;Página Color;249;LOTE 1 Reconoc. y Acredit. de Competencias 1º Ola.xlsx
2021;Proximidad;A21;Página Color;249;LOTE 1 Reconoc. y Acredit. de Competencias 2º Ola.xlsx
2021;Proximidad;A21;Página Color;249;LOTE 1 Nuevoscursosdeformacionprofe.xlsx
2021;Proximidad;A21;1/2 Página Color;149;LOTE 1 Economía Circular.xlsx
2021;Proximidad;A21;1/2 Página Color;149;LOTE 1 COVID Otoño invierno.xlsx
2021;Proximidad;A21;1/2 Página Color;149;LOTE 1 Prevención Violencia.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;149;LOTE 1_Adoptaunpueblo.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;299;LOTE 1_Competencias Profesionales.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;174;LOTE 1- Contra la Violencia.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;149;LOTE 1_Cursos Formación Profesional.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;597;LOTE 1_Plan PIR.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;299;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;299;LOTE 1 Salud Socioemocional.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;299;LOTE 1 Turismo Otoño.xlsx
2022;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;299;LOTE 1_Vacunación Covid 19 + Gripe.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;272;LOTE 1_Acreditación Competencias.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;159;LOTE 1 Arco Verde.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;159;LOTE 1 Campaña Contra la Trata.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;159;LOTE 1 Economia Circular.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;159;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;159;LOTE 1 Residencias Mayores.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;272;LOTE 1 Salud Cardiovascular.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;272;LOTE 1 Turismo de Otoño.xlsx
2023;Proximidad;A21;Aldea Del Fresno, Almorox, Boadilla Del Monte, Brunete, Cadalso De Los Vidrios Cebreros, Cenicientos, Chapinería, Colmenar Del Arroyo, Colmenarejo, El Tiemblo El Escorial, Fresnedillas De La Oliva, La Adrada, Navalagamella, Navas Del Rey Pelayos De La Presa, San Lorenzo De El Escorial, San Martín De Valdeiglesias Sevilla La Nueva, Sotillo De La Adrada, Rozas De Puerto Real, Robledo De Chavela Valdemaqueda, Villamanta, Villamantilla, Villanueva De La Cañada Villanueva De Perales;159;Lote 1_ Vacunacion Covid + Gripe .xlsx
